path,kontras0,dissimilarity0,homogenitas0,entropi0,asm0,energi0,correlation0,kontras45,dissimilarity45,homogenitas45,entropi45,asm45,energi45,correlation45,kontras90,dissimilarity90,homogenitas90,entropi90,asm90,energi90,correlation90,kontras135,dissimilarity135,homogenitas135,entropi135,asm135,energi135,correlation135
Kulit_Melanoma,395.67785234899327,1.5516778523489934,0.9939150823924432,0.28701467932457186,0.8634827139918625,0.8634827139918625,0.9533605906995652,474.4853835412819,1.860726994279537,0.9927031436111512,0.2934770168884634,0.8614778518827582,0.8614778518827582,0.9444160867225774,357.32849871627405,1.4012882302598981,0.9945048365466693,0.2856181787122669,0.8632565245253117,0.8632565245253117,0.9581405097540399,486.20107202378273,1.9066708706815008,0.9925229743175994,0.2942356420955529,0.8613003417002034,0.8613003417002034,0.9430436444194309
Kulit_Melanoma,424.77181208053696,1.665771812080537,0.9934676619801226,0.2869658396786624,0.8643498901450886,0.8643498901450886,0.9494238071072268,492.05891626503313,1.9296428088824829,0.9924328896708234,0.29259615552405194,0.8625279196044185,0.8625279196044185,0.9417735960397337,380.7598756812756,1.493175983063826,0.9941444979595657,0.28522489181350985,0.8642165792542498,0.8642165792542498,0.9549438540783654,515.4902932300347,2.0215305616864105,0.9920725510837197,0.2940938165621682,0.8621731589350907,0.8621731589350907,0.9390009101368637
Kulit_Melanoma,413.13422818791946,1.6201342281879194,0.9936466301450508,0.2859523977540556,0.8646807020704773,0.8646807020704773,0.9507506793215765,503.7746047475339,1.9755866852844466,0.9922527203772715,0.29310910215228425,0.8625055208432129,0.8625055208432129,0.9403160642836929,374.9020314400252,1.470204044862844,0.9942345826063417,0.284587066701787,0.86446063242322,0.86446063242322,0.955584047839027,486.20107202378273,1.9066708706815008,0.9925229743175994,0.2919811342577132,0.8627716643846475,0.8627716643846475,0.9423980620412382
Kulit_Melanoma,401.496644295302,1.574496644295302,0.9938255983099792,0.2868204515865867,0.8637790730147291,0.8637790730147291,0.9525347443732134,492.05891626503313,1.9296428088824829,0.9924328896708234,0.29402098272332144,0.8615985170932606,0.8615985170932606,0.9421870358593497,369.0441871987748,1.447232106661862,0.9943246672531176,0.285839124131145,0.8634652712411566,0.8634652712411566,0.9566402768945121,486.20107202378273,1.9066708706815008,0.9925229743175994,0.2936434946229962,0.8616872478380586,0.8616872478380586,0.9428752854324527
Kulit_Melanoma,413.13422818791946,1.6201342281879194,0.9936466301450508,0.2859523977540556,0.8646807020704773,0.8646807020704773,0.9507506793215765,503.7746047475339,1.9755866852844466,0.9922527203772715,0.29310910215228425,0.8625055208432129,0.8625055208432129,0.9403160642836929,374.9020314400252,1.470204044862844,0.9942345826063417,0.284587066701787,0.86446063242322,0.86446063242322,0.955584047839027,486.20107202378273,1.9066708706815008,0.9925229743175994,0.2919811342577132,0.8627716643846475,0.8627716643846475,0.9423980620412382
Kulit_Melanoma,893.1845637583892,3.502684563758389,0.986264193341765,0.6245705103892765,0.6188521027581342,0.6188521027581342,0.9626333050491105,966.544299806315,3.7903698031620197,0.9851360332819746,0.626577256362888,0.6200531694246092,0.6200531694246092,0.9593100201099194,887.4634025494347,3.4802486374487636,0.9863521760134495,0.6216487469819991,0.6212112776926777,0.6212112776926777,0.962641591043329,1066.1276519075718,4.180892752578712,0.9836045942867842,0.6326729958942868,0.6185695801722078,0.6185695801722078,0.9551177191515475
Kulit_Melanoma,910.6409395973154,3.5711409395973153,0.9859957410943726,0.6172932044029715,0.6260139423149107,0.6260139423149107,0.9611178761644695,1051.4830413044458,4.123462907076258,0.9838298059037239,0.6232633331025474,0.6263004507217098,0.6263004507217098,0.9548047286954061,872.8187919463087,3.4228187919463084,0.9865773876303892,0.6122272525019403,0.628942742702056,0.628942742702056,0.9624866665714078,1115.9193279582,4.376154227287059,0.9828388747891889,0.6271315519705835,0.6253425344252272,0.6253425344252272,0.9520351020416427
Kulit_Melanoma,512.0536912751678,2.0080536912751676,0.9921254007431617,0.15856743787617034,0.9408693662447636,0.9408693662447636,0.84655029569964,588.7133462456645,2.3086797891986848,0.9909464929990208,0.16316073626002675,0.939503334981786,0.939503334981786,0.8242862986047431,383.6887978019008,1.504661952164317,0.9940994556361777,0.1515293855095715,0.9426091950919745,0.9426091950919745,0.8854801249613002,606.2868789694157,2.3775956038016304,0.9906762390586932,0.16409470055666903,0.9392380435671366,0.9392380435671366,0.8190411134884666
Kulit_Melanoma,500.41610738255036,1.9624161073825503,0.9923043689080897,0.15791681631678123,0.9410455505007282,0.9410455505007282,0.8500377889791937,582.8555020044142,2.285707850997703,0.991036577645797,0.16284744433621756,0.939591797915309,0.939591797915309,0.8260346936435019,389.54664204315117,1.5276338903652988,0.994009370989402,0.151883217942689,0.9425201803049149,0.9425201803049149,0.8837317299225416,582.8555020044142,2.285707850997703,0.991036577645797,0.16284744433621756,0.939591797915309,0.939591797915309,0.8260346936435019
Kulit_Melanoma,506.23489932885906,1.985234899328859,0.9922148848256258,0.15790556758252766,0.9411270042890962,0.9411270042890962,0.8477911457648802,588.7133462456645,2.3086797891986848,0.9909464929990209,0.16281928756434985,0.9396739875725951,0.9396739875725951,0.8237023946644859,401.26233052565203,1.5735777667672628,0.9938292016958502,0.15225073479192672,0.942512852014564,0.942512852014564,0.8798369555673361,582.8555020044142,2.285707850997703,0.9910365776457969,0.16250617662534295,0.9397624505061178,0.9397624505061178,0.8254565996926999
