path,kontras0,dissimilarity0,homogenitas0,entropi0,asm0,energi0,correlation0,kontras45,dissimilarity45,homogenitas45,entropi45,asm45,energi45,correlation45,kontras90,dissimilarity90,homogenitas90,entropi90,asm90,energi90,correlation90,kontras135,dissimilarity135,homogenitas135,entropi135,asm135,energi135,correlation135
Kulit_Normal,744.8053691275168,2.920805369127517,0.9885460374445989,0.4959107747918019,0.7220728515732525,0.7220728515732525,0.9570369168941875,1376.5933966938426,5.398405477230755,0.9788301080076609,0.53452004261066,0.711223463937541,0.711223463937541,0.9210227105867782,978.2599882888159,3.836313679563984,0.9849558639884228,0.5105027361603819,0.7183562358265827,0.7183562358265827,0.9436172539186618,913.8237016350614,3.583622359353182,0.9859467951029579,0.508183039547426,0.7180895810090772,0.7180895810090772,0.9475725227724994
Kulit_Normal,712.8020134228188,2.795302013422819,0.9890381998981512,0.4888531884336423,0.7265757308229359,0.7265757308229359,0.9582532342002639,1326.8017206432141,5.203144002522409,0.9795958275052561,0.5267252836380741,0.7159936646077788,0.7159936646077788,0.9227156048724448,948.9707670825638,3.721453988559074,0.9854062872223024,0.5067547946663995,0.720395565937174,0.720395565937174,0.944974942573128,869.8898698256836,3.411332822845818,0.9866224299537772,0.5004721122579207,0.7227829969404936,0.7227829969404936,0.949330098558756
Kulit_Normal,706.98322147651,2.77248322147651,0.9891276839806152,0.48755419437188874,0.7274037936229099,0.7274037936229099,0.9584769213493344,869.8898698256836,3.411332822845818,0.9866224299537771,0.49954116136047644,0.7235262462688488,0.7235262462688488,0.9491870527762442,948.9707670825638,3.721453988559074,0.9854062872223024,0.502712393209364,0.723616524029536,0.723616524029536,0.9442984857100094,1320.943876401964,5.180172064321427,0.979685912152032,0.5254654195566517,0.7168233317653727,0.7168233317653727,0.9228395986602234
Kulit_Normal,672.0704697986577,2.6355704697986577,0.9896645884753997,0.48196568255904204,0.730592358702561,0.730592358702561,0.9601218668827317,846.4584928606819,3.31944507004189,0.9869827685408807,0.4947534907450172,0.7265499857034428,0.7265499857034428,0.9500486188126707,896.2501689113103,3.5147065447502364,0.9862170490432856,0.49939042527385014,0.7245286121359722,0.7245286121359722,0.9473680402071094,1262.36543398946,4.9504526823116075,0.9805867586197912,0.5188711592138486,0.7203613094259804,0.7203613094259804,0.9255050335925974
Kulit_Normal,706.98322147651,2.77248322147651,0.9891276839806152,0.48755419437188874,0.7274037936229099,0.7274037936229099,0.9584769213493344,869.8898698256836,3.411332822845818,0.9866224299537771,0.49954116136047644,0.7235262462688488,0.7235262462688488,0.9491870527762442,948.9707670825638,3.721453988559074,0.9854062872223024,0.502712393209364,0.723616524029536,0.723616524029536,0.9442984857100094,1320.943876401964,5.180172064321427,0.979685912152032,0.5254654195566517,0.7168233317653727,0.7168233317653727,0.9228395986602234
Kulit_Normal,925.1879194630873,3.628187919463087,0.9857720308882125,0.49336366894962447,0.7302544249758518,0.7302544249758518,0.944360247672327,1221.3605243007073,4.789649114904734,0.9812173511472225,0.5115909512149077,0.7249110415648963,0.7249110415648963,0.9268174857825743,688.2966983469213,2.6992027386153774,0.9894150540038305,0.4795358326974867,0.7331195667115462,0.7331195667115462,0.9587176108915225,963.6153776856899,3.7788838340615287,0.9851810756053626,0.4968391207213585,0.7287416355057258,0.7287416355057258,0.9422612777517212
Kulit_Normal,884.4563758389261,3.468456375838926,0.9863984194654611,0.48932724411545203,0.7321159467291263,0.7321159467291263,0.9465479800637121,1250.649745506959,4.904508805909644,0.9807669279133431,0.5114410225337787,0.7258623193879493,0.7258623193879493,0.9246560552718638,664.8653213819197,2.60731498581145,0.9897753925909341,0.47691003454727626,0.7343535112201695,0.7343535112201695,0.9599854658678644,864.0320255844331,3.3883608846448356,0.9867125146005531,0.48910985352624126,0.7316146377698003,0.7316146377698003,0.9479473918154562
Kulit_Normal,843.7248322147651,3.3087248322147653,0.9870248080427096,0.34011772147811775,0.8398426497304927,0.8398426497304927,0.9119418842249438,866.9609477050584,3.399846853745327,0.9866674722771652,0.34278331857297484,0.8385924573011595,0.8385924573011595,0.9100674436420938,222.59808116751498,0.8729336516373136,0.9965767834225154,0.30105505912034675,0.848335877848161,0.848335877848161,0.9769092085026999,896.2501689113103,3.5147065447502364,0.9862170490432856,0.34442530327648013,0.8381542409576074,0.8381542409576074,0.9070291816029751
Kulit_Normal,849.5436241610739,3.331543624161074,0.9869353239602455,0.3399963446350629,0.8400561656381844,0.8400561656381844,0.9111532934734322,872.8187919463087,3.4228187919463084,0.9865773876303892,0.34265988662450014,0.8388070836918209,0.8388070836918209,0.9092747932801962,222.59808116751498,0.8729336516373136,0.9965767834225154,0.3006127919995373,0.8486381799695056,0.8486381799695056,0.9768620278164255,896.2501689113103,3.5147065447502364,0.9862170490432856,0.34397180911995856,0.838456543078952,0.838456543078952,0.9068392172608725
Kulit_Normal,837.9060402684563,3.2859060402684563,0.9871142921251737,0.339110878098171,0.8403808757363281,0.8403808757363281,0.9122806635009513,890.3923246700599,3.4917346065492545,0.9863071336900615,0.3434178910039205,0.8386953536393212,0.8386953536393212,0.9073534298662165,216.7402369262646,0.8499617134363318,0.9966668680692913,0.2999347980785072,0.8488788570933086,0.8488788570933086,0.9774478743753289,866.9609477050584,3.399846853745327,0.9866674722771651,0.3421036576045508,0.8390459591761354,0.8390459591761354,0.9097914975013163
